央视,#genre#
布尔津汉语综合 1080P,http://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8$源:8293
布尔津哈语综合 1080P,http://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8$源:1571
巴南综合频道 1080P,http://live.cqbntv.com/bnmc/tv0709.m3u8$源:3f78
峨眉山综合频道 1080P,https://embl.emsyd.jrem.cn/dsfdsfdsfdsfsfdshfgj/wwdsfdgd.m3u8?auth_key=1718610605-0-0-23887de4a278cb108ba8936de20eb854$源:2169
山阴综合频道 1080P,http://pili-live-rtmp.188.i2863.com/i2863-188/live_188_430198.m3u8$源:5155
尚志市综合 1080P,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8$源:d6cb
富锦综合 1080P,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8$源:a76c
宿豫综合频道 1080P,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8$源:c366
宝清综合 1080P,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8$源:60ff
宜昌综合 720P,https://liveplay.ycrmt.cn/sxgd/zhpd.m3u8$源:391b
安徽芜湖-三公山旅游风景区 720P,http://gctxyc.liveplay.myqcloud.com/gc/qdls03_1/index.m3u8$源:b185
安岳综合频道 1080P,http://aytvpull.ayrmt.com/live/sobeystream_1728362049.m3u8$源:ffc6
宁波象山综合 720P,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8$源:20cf
宁波余姚生活 1080P,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$源:6a3b
咸阳综合频道 1080P,https://player24.juyun.tv/camera/157309154.m3u8?auth_key=1733564583784-0-0-92f976b779ce12608d89bd13b72cfe9d$源:5324
句容综合 720P,http://jrlive.jrntv.com/live/jrxwzh/playlist.m3u8$源:904e
句容生活 720P,http://jrlive.jrntv.com/live/shenghuo/playlist.m3u8$源:cd44
友谊综合 1080P,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8$源:955d
南溪综合频道 720P,https://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8$源:8d87
南国都市 1080P,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=c82f82d7a6beda92b2b1ce93753dcacb&txTime=18e4a381d46$源:4646
南国都市 1080P,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=627498b93bc6f5d6e2460d0823bf81a3&txTime=18e6df74fc2$源:255d
南国都市 1080P,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4$源:4203
克东综合 1080P,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8$源:92c9
元宝山综合 1080P,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6.m3u8$源:ff4e
元宝山综合 1080P,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8$源:a754
儋州综合频道 1080P,http://36009.hlsplay.aodianyun.com/tv_radio_36009/tv_channel_1330.m3u8?auth_key=4854915849-0-0-5cf8df0f6f82fbb8da58b60f011965c3$源:2f50
余杭综合 1080P,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl$源:8c54
余杭综合 1080P,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8$源:8af5
余姚综合 1080P,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?$源:1dfd
余姚综合 1080P,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8$源:7934
会东综合频道 720P,http://exfile.schdxww.com/nmip-media/channellive/channel100055/playlist.m3u8$源:f306
伊春综合 1080P,https://rmplive.hljtv.com/live/yichun.m3u8$源:abf4
仁寿综合频道 1080P,https://play.scrstv.com.cn/TV/xwzh.m3u8?auth_key=1724660870-0-0-a245e661caf0188f84e8e486754a80ce$源:1771
井研综合 1080P,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8$源:579c
云南红河民族风情旅游月亮小镇 720P,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8$源:f30f
乐至综合 1080P,http://175.155.106.72:89/live1/live1.m3u8$源:c323
乌兰察布经济生活 1080P,https://live05.wrbtv.cn/live/jjsh.m3u8$源:b810
丽水遂昌综合 1080P,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8$源:6e20
丽水缙云综合 720P,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8$源:6feb
丽水庆元综合 1080P,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$源:c6e3
东宁综合 1080P,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8$源:a1f8
儿童,#genre#
福州少儿 1080P,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$源:347c
浙江少儿频道 1080P,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$源:7296
浙江少儿 720P,https://ali-m-l.cztv.com/channels/lantian/channel008/720p.m3u8$源:426b
浙江少儿 1080P,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$源:9cac
浙江少儿 1080P,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$源:70ab
浙江少儿
 1080P,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
$源:f2ee
浙江少儿
 1080P,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
$源:d4e0
新疆8套少儿频道 720P,http://39.106.167.36/xjtv.php?id=23$源:c99a
山东少儿频道 1080P,http://120.224.84.170:8085/hls/10/index.m3u8$源:d375
山东少儿 1080P,http://223.111.150.99:2005/difangtai/shandong.php?id=sepd$源:8403
体娱,#genre#
🎁赛事最经典 720P,https://iptv.catvod.com/live.php?id=%E8%B5%9B%E4%BA%8B%E6%9C%80%E7%BB%8F%E5%85%B8&line=3$源:3b62
龙游生活娱乐 720P,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed$源:2ada
龙游生活娱乐 720P,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$源:55c2
足球频道 1080P,https://hlsbkmgsplive.miguvideo.com/migu/virtuallive2/5900002409/57/20210706/01.m3u8?&HlsSubType=&encrypt=$源:2ced
繁昌文化娱乐 1080P,http://nfcplay.wuhunews.cn/fc/whyl.m3u8$源:8b1f
睛彩篮球 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=toShengfen&/PLTV/&$源:ee60
睛彩篮球 1080P,http://211.154.19.122:1323/yditvfifa.php?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=toShengfen&/PLTV/&$源:af55
滨海综艺 1080P,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8$源:935f
湖州文化娱乐 720P,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=$源:761a
浙江龙游生活娱乐
 720P,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
$源:2c31
浙江民生休闲 720P,https://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8$源:fa08
浙江民生休闲 1080P,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$源:3685
浙江影视娱乐 720P,https://ali-m-l.cztv.com/channels/lantian/channel005/720p.m3u8$源:098c
浙江影视娱乐 1080P,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8$源:c6e8
浙江休闲台 720P,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8$源:6fc8
民生休闲 1080P,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8$源:4090
欢笑剧场 720P,https://hlsbkmgsplive.miguvideo.com/migu/kailu/hxjchd/51/20230411/01.m3u8?&HlsSubType=&encrypt=$源:e3fe
欢笑剧场 1080P,https://hlsbkmgsplive.miguvideo.com/migu/kailu/hxjchd/57/20230411/01.m3u8?&HlsSubType=&encrypt=$源:3b6a
平湖民生休闲 720P,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed$源:e1d3
巴彦淖尔影视娱乐 720P,http://livepull.bynesrmtzx.cn/bynermt/91bd6ebf-3d58-4e3e-b5f6-db69d691c666.m3u8$源:f2b3
嘉兴平湖民生休闲 720P,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8$源:75ac
咪咕24小时体育台 720P,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/tysy201903/75/index.m3u8?&encrypt=$源:bb8a
CCTV5体育 720P,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv5hd265/51/20191230/01.m3u8?msisdn=c51d5bdf7da3f733f5f7fec9903f7fae&mdspid=&spid=699004&netType=4&sid=5500516171&pid=2028597139&timestamp=20260305115713&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=111.170.155.45&SecurityKey=20260305115713&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=37f7ecd0444834234dfeb3d3a806970e&sv=10004&ct=android&playUrlSsn=c51d5bdf7da3f733f5f7fec9903f7fae1772683032158&prlId=c51d5bdf7da3f733f5f7fec9903f7fae1772683032166&jid=c51d5bdf7da3f733f5f7fec9903f7fae1772683031949V&is_advertise=0&sjid=subsession_1772683135988&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=54212ee54ec8fe37ba61660297c9cc37$源:2d98
CCTV5+体育赛事 720P,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/1200/01.m3u8?msisdn=c51d5bdf7da3f733f5f7fec9903f7fae&mdspid=&spid=699004&netType=4&sid=5500516288&pid=2028597139&timestamp=20260305115457&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=116.140.217.207&SecurityKey=20260305115457&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=9b15b6ba7ca648c43567852635b27184&sv=10004&ct=android&playUrlSsn=c51d5bdf7da3f733f5f7fec9903f7fae1772682895211&prlId=c51d5bdf7da3f733f5f7fec9903f7fae1772682895212&jid=c51d5bdf7da3f733f5f7fec9903f7fae1772682894940V&is_advertise=0&sjid=subsession_1772682997623&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=abedaa57ed44373b9db38f6187ae9729$源:10c0
明星,#genre#
成龙作品集 720P,https://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5102010211/150/01.m3u8?&HlsSubType=&encrypt=$源:d64c
影视,#genre#
黑莓电影 1080P,http://39.134.64.87:6610/PLTV/88888888/224/3221225743/index.m3u8?IASHttpSessionId=$源:e4fa
莱山影视 1080P,http://1.94.31.214/php/qilu.php?id=ytlsys$源:1234
美版恐龙战队电影版(美国科幻片) 1036P,https://vip1.lz-cdn7.com/20230119/13605_a97fe82c/index.m3u8$源:8429
经典 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790793651941963_hlsb.m3u8$源:4259
绍兴上虞影视 1080P,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8$源:9f8d
电影|龙门金剑（国语） 816P,https://vip.lz-cdn3.com/20230622/19780_4150c0d9/index.m3u8$源:22bb
电影|龙桥（英语） 1038P,https://v.cdnlz3.com/20230921/21770_92c06036/index.m3u8$源:959a
电影|黑暗森林（国语） 816P,https://v.cdnlz3.com/20240624/24043_09b2f996/index.m3u8$源:962d
电影|鬼吹灯之南海归墟（国语） 796P,https://vip.lz-cdn3.com/20221230/16900_109d0a86/index.m3u8$源:5b61
电影|高踢少女（日语） 804P,https://vip1.lz-cdn7.com/20230522/16132_37419e19/index.m3u8$源:9647
电影|马哥波罗（粤语） 816P,https://vip.lz-cdn3.com/20230616/19618_56ba4ad0/index.m3u8$源:dd4a
电影|飓风奇劫（国语） 800P,https://vip1.lz-cdn7.com/20221220/12752_04388472/index.m3u8$源:0a5b
电影|静夜厮杀（英语） 960P,https://v.cdnlz11.com/20231220/18771_668d9e02/index.m3u8$源:60ee
电影|雪盲（英语） 1080P,https://vip.lz-cdn3.com/20230626/19863_0370f0c0/index.m3u8$源:7f2a
电影|陆小凤传奇之绣花大盗1978（国语） 1080P,https://vip1.lz-cdn7.com/20230513/15968_5a0a2c33/index.m3u8$源:e376
电影|铁鹰战士（英语） 1080P,https://vip1.lz-cdn7.com/20230331/15130_8b1468ed/index.m3u8$源:6b18
电影|重返中世纪（英语） 812P,https://vip.lz-cdn3.com/20230221/17841_ffb2360a/index.m3u8$源:2a8a
电影|重见天日（英语） 1040P,https://vip1.lz-cdn7.com/20230302/14678_daf3ed49/index.m3u8$源:9f31
电影|赎金1996（英语） 1040P,https://vip.lz-cdn3.com/20230612/19525_5e19e02a/index.m3u8$源:aaa5
电影|贼巢（英语） 1080P,https://vip.lz-cdn3.com/20221030/15333_ebcd37cb/index.m3u8$源:2f62
电影|谁人了解我（国语） 720P,https://vip.lz-cdn3.com/20230712/20191_2ce10e1b/index.m3u8$源:a6a3
电影|苏格拉底先生（韩语） 1080P,https://v.cdnlz3.com/20240106/22649_6e04ebc6/index.m3u8$源:93b9
电影|老手（韩语） 720P,https://vip.lz-cdn3.com/20221026/15173_9d5c50cb/index.m3u8$源:c645
电影|维和防暴队（国语） 1080P,https://v.cdnlz3.com/20240613/23684_2cfccdbc/index.m3u8$源:a90f
电影|红海魔影（其它） 1080P,https://vip.lz-cdn3.com/20230319/18186_c1d05fc6/index.m3u8$源:c177
电影|神偷警花（粤语） 810P,https://vip.lzcdn2.com/20220410/2845_2b40911c/index.m3u8$源:7b65
电影|碧血宝刀（国语） 1080P,https://vip1.lz-cdn7.com/20230209/14058_e2a06c51/index.m3u8$源:45e4
电影|硬汉团（英语） 1032P,https://vip1.lz-cdn7.com/20230226/14568_56cba043/index.m3u8$源:482d
电影|盗听者（其它） 1080P,https://vip1.lz-cdn7.com/20230521/16107_43dc86c7/index.m3u8$源:5ef7
电影|监狱风云2：逃犯（国语） 720P,https://vip.lz-cdn3.com/20230114/17169_e351e7c8/index.m3u8$源:6c90
电影|白雪公主与猎人（英语） 720P,https://vip.lz-cdn3.com/20221105/15515_fc02cd82/index.m3u8$源:fecc
电影|电影|惊天营救2（英语） 1080P,https://vip.lz-cdn3.com/20230616/19631_cd9603be/index.m3u8$源:a2dd
电影|王牌杀姬（英语） 800P,https://v.cdnlz3.com/20240112/22748_128c9220/index.m3u8$源:5b19
电影|狠将奇兵（英语） 1040P,https://vip.lz-cdn3.com/20230319/18185_9c78a1d9/index.m3u8$源:c066
电影|狙击手：逆战（国语） 816P,https://vip.lz-cdn3.com/20230113/17066_4ff38cb1/index.m3u8$源:0d1f
电影|牛魔王之魔王再临（国语） 802P,https://vip.lzcdn2.com/20230326/24819_a840a952/index.m3u8$源:5b40
电影|爆裂追凶（英语） 1080P,https://vip1.lz-cdn7.com/20230228/14601_6680a7cf/index.m3u8$源:4723
电影|爆破死亡谷（英语） 800P,https://vip.lz-cdn3.com/20230315/18131_3caad8c0/index.m3u8$源:c35d
电影|浑身是胆1998（粤语） 864P,https://vip1.lz-cdn7.com/20230209/14068_e1f448cb/index.m3u8$源:1d18
电影|武士警察（英语） 1080P,https://vip1.lz-cdn7.com/20230420/15479_3f8b556f/index.m3u8$源:c910
电影|正义降临（其它） 720P,https://vip.lz-cdn3.com/20221124/16238_b6496317/index.m3u8$源:789b
电影|根除者（英语） 1080P,https://vip.lz-cdn3.com/20230320/18223_5b3ba6ce/index.m3u8$源:39d3
电影|极速酷客（英语） 720P,https://vip.lz-cdn3.com/20221026/15166_8fca4017/index.m3u8$源:130b
电影|极速酷客（国语） 720P,https://vip.lz-cdn3.com/20221026/15165_895cb6c3/index.m3u8$源:1cee
电影|未来监狱（英语） 1080P,https://vip.lz-cdn3.com/20230607/19386_22702fa2/index.m3u8$源:4fd7
电影|最后的巫师猎人（国语） 806P,https://vip.lz-cdn3.com/20221118/16044_434fb6b7/index.m3u8$源:3937
电影|暴躁家族（国语） 720P,https://vip.lz-cdn3.com/20221003/14456_1c1b3429/index.m3u8$源:c809
电影|普西迪基地（英语） 800P,https://vip1.lz-cdn7.com/20230410/15279_59c5800a/index.m3u8$源:4583
电影|无影终结者（英语） 720P,https://vip.lzcdn2.com/20220327/796_e2236fb2/index.m3u8$源:51a5
电影|战王（国语） 808P,https://v.cdnlz3.com/20230924/21875_d0a448de/index.m3u8$源:5082
电影|我的间谍2：永恒之城（英语） 1080P,https://v.cdnlz3.com/20240718/24909_2079a12e/index.m3u8$源:2883
电影|我是复仇者2（英语） 816P,https://vip.lz-cdn3.com/20230714/20237_d7f15dee/index.m3u8$源:3f9e
电影|忍者神龟1990（英语） 1080P,https://vip.lz-cdn3.com/20230525/19047_a48990b3/index.m3u8$源:832a
电影|影2018（国语） 792P,https://vip.lzcdn2.com/20221112/22461_7c3bd43b/index.m3u8$源:5923
电影|异星战境（英语） 1080P,https://v.cdnlz3.com/20240524/23214_432fde52/index.m3u8$源:b290
电影|幻影英雄（英语） 720P,https://vip.lz-cdn3.com/20221026/15164_bec40e56/index.m3u8$源:4f13
电影|山怪巨魔（其它） 804P,https://vip.lz-cdn3.com/20221201/16457_c6dbb686/index.m3u8$源:4478
电影|少林子弟（国语） 1080P,https://vip.lz-cdn3.com/20230510/18887_61364709/index.m3u8$源:aa70
电影|封神演义之斩仙飞刀（国语） 820P,https://v.cdnlz3.com/20231001/22100_0588712b/index.m3u8$源:3b39
电影|威龙杀阵（英语） 800P,https://vip.lz-cdn3.com/20230131/17361_dea8f115/index.m3u8$源:7e2a
电影|女黑侠威震地狱门（粤语） 1080P,https://vip1.lz-cdn7.com/20230515/16006_c1666762/index.m3u8$源:7ff1
电影|垂直极限（国语） 1040P,https://vip1.lz-cdn7.com/20230129/13881_59a23855/index.m3u8$源:9085
电影|哪吒大闹天宫（粤语） 1080P,https://vip1.lz-cdn7.com/20230513/15959_f2e79e72/index.m3u8$源:1704
电影|吃鸡战场（国语） 720P,https://vip.lz-cdn3.com/20230704/20017_5698993c/index.m3u8$源:7978
电影|功夫联盟（粤语） 808P,https://vip.lz-cdn3.com/20221114/15884_65a74cd4/index.m3u8$源:2c8a
电影|刚果惊魂（英语） 1080P,https://vip.lz-cdn3.com/20230608/19410_29a33419/index.m3u8$源:06dc
电影|决战犹马镇2007（国语） 720P,https://vip.lz-cdn3.com/20221105/15499_3753bfe2/index.m3u8$源:1a7e
电影|倚天屠龙记1978（国语） 1080P,https://vip1.lz-cdn7.com/20230501/15732_d1fc6ed5/index.m3u8$源:8ba7
电影|侠僧探案传奇之将军府（国语） 1080P,https://vip1.lz-cdn7.com/20221201/12212_d41a79fd/index.m3u8$源:ca00
电影|佐罗的印记1940（英语） 1080P,https://vip1.lz-cdn7.com/20230116/13522_8adfa821/index.m3u8$源:b704
电影|传奇与蝴蝶（日语） 800P,https://vip.lz-cdn3.com/20230512/18924_19c3213a/index.m3u8$源:b570
电影|众神与将军（英语） 798P,https://vip1.lz-cdn7.com/20230220/14416_5e790855/index.m3u8$源:6751
电影|亡命救赎2016（英语） 814P,https://vip.lz-cdn3.com/20221011/14693_678a1ef5/index.m3u8$源:049f
电影|云机录（国语） 816P,https://vip.lzcdn2.com/20221106/22288_c28f3de9/index.m3u8$源:f5da
电影|三闯少林（粤语） 816P,https://vip.lz-cdn3.com/20230213/17656_2b9d769e/index.m3u8$源:d375
电影|三角洲突击队（英语） 720P,https://vip1.lz-cdn7.com/20230130/13911_45950fff/index.m3u8$源:8d17
电影|三日刺杀（英语） 720P,https://vip1.lz-cdn7.com/20221231/13083_e0bbdf05/index.m3u8$源:49e9
电影|R2B：回到基地（韩语） 720P,https://vip.lz-cdn3.com/20220927/14186_8c9e605b/index.m3u8$源:8f07
浙江教科影院 1080P,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed$源:4030
浙江教科影视 720P,https://ali-m-l.cztv.com/channels/lantian/channel004/720p.m3u8$源:8279
浙江教科影视 1080P,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$源:6d45
浙江教科影视 1080P,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8$源:55cf
江苏无锡大剧院 1080P,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8$源:8510
无锡大剧院 720P,http://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8$源:d348
新片放映厅 720P,https://hlsbkmgsplive.miguvideo.com/wd-virtuallive5100030975-150/01.m3u8?&HlsSubType=&encrypt=$源:71bd
搞笑剧场频道 808P,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d$源:f2e5
峨眉电影 1080P,http://175.154.151.98:808/hls/27/index.m3u8$源:6d1f
句容影视 720P,http://jrlive.jrntv.com/live/yingshi/playlist.m3u8$源:359f
南宁影视 720P,http://hls.nntv.cn/nnlive/YSYL_244.m3u8$源:2950
传奇剧场 720P,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_1052_720P_t10/c54_fast_1052_720P_t10.m3u8?d$源:bd41
东方影视 720P,https://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/1200/01.m3u8?&HlsSubType=&encrypt=$源:54cf
东方影视 1080P,https://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/3000/01.m3u8?&HlsSubType=&encrypt=$源:8d61
CHC家庭影院 1080P,https://hlsbkmgsplive.miguvideo.com/wd_r3/cnr/chcjtyy/3000/01.m3u8?&HlsSubType=&encrypt=$源:481f
歌曲,#genre#
魏佳艺40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427471582302532_hlsb.m3u8$源:3b9a
音乐 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5199124456992407253_hlsb.m3u8$源:9396
陈瑞36首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8$源:7a8c
陈淑桦32首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8$源:9dd3
陈慧娴30首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8$源:2a81
谭咏麟精选124首(8小时) 720P,https://k0u6fy1dy17yc5zw2409x8c5ex5000x740xx5z.djvod.ndcimgs.com/bs3/video-hls/5216012959488968308_465ea08469b567d7_9137_hlsfsl200hd15.m3u8$源:214d
许嵩经典合集 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8$源:ebe2
腾格尔30首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8$源:7831
老歌DJ串烧点播 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5234027313336778127_hlsb.m3u8$源:7fb0
王菲精选145首(10小时) 720P,https://k0u6fy1dy17yc5zw2409x8c5ex5000x740xx5z.djvod.ndcimgs.com/bs3/video-hls/5230931130420749618_8530c04da878a1f8_4119_hlsb.m3u8$源:a2c4
王力宏16首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5205035380900810284_hlsb.m3u8$源:e8ea
汪明荃30首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8$源:e4d3
毛阿敏40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5196028179371386236_hlsb.m3u8$源:eb49
梦然40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679277594646633_hlsb.m3u8$源:6740
梅朵40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5215449953961824145_hlsb.m3u8$源:7452
林俊杰经典合集 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8$源:713b
林依轮10首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257503535513363_hlsb.m3u8$源:3a43
李翊君20首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835729521538666_hlsb.m3u8$源:fd35
张茜42首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5251478751616846395_hlsb.m3u8$源:839b
张杰40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5252886123455427055_hlsb.m3u8$源:7ccd
张学友精选40首(3小时) 720P,https://k0ub7yffy10yezw2409x875ex5088x330xxez.djvod.ndcimgs.com/bs3/video-hls/5207287162232816373_hlsb.m3u8$源:5a3a
姜育恒40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8$源:7638
云菲菲40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5207287179922382380_hlsb.m3u8$源:c79f
云朵40首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8$源:2b83
乔玲儿42首经典歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494028805004923_hlsb.m3u8$源:666c
40首精选慢摇点播 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175695511900493_hlsb.m3u8$源:d96a
36首中文DJ串烧合集 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561450301066675_hlsb.m3u8$源:5945
30首流行歌曲 1280P,https://txmov2.a.kwimgs.com/bs3/video-hls/5188428306720249920_hlsb.m3u8$源:d35b
15首经典粤语歌曲 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5257671204403480069_hlsb.m3u8$源:14b7
4K,#genre#
浙江卫视4K 2160P,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8$源:42b3
其它,#genre#
🎁财富天下 720P,https://iptv.catvod.com/live.php?id=%E8%B4%A2%E5%AF%8C%E5%A4%A9%E4%B8%8B&line=3$源:3d76
🎁财富天下 1080P,https://iptv.catvod.com/live.php?id=%E8%B4%A2%E5%AF%8C%E5%A4%A9%E4%B8%8B&line=2$源:1779
🎁咪视通-7 1080P,https://iptv.catvod.com/live.php?id=%E5%92%AA%E8%A7%86%E9%80%9A-7&line=1$源:6244
🎁咪视通-10 1080P,https://iptv.catvod.com/live.php?id=%E5%92%AA%E8%A7%86%E9%80%9A-10&line=1$源:c3a0
🎁咪视通-1 1080P,https://iptv.catvod.com/live.php?id=%E5%92%AA%E8%A7%86%E9%80%9A-1&line=1$源:1377
龙马精神 1080P,https://vip.lz-cdn3.com/20230601/19230_cc788705/2000k/hls/mixed.m3u8$源:44db
龙镇丁湾村 1080P,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1_md.m3u8$源:c2d7
